type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_datetime,cycle_number
discharge,[2008.       4.      20.      20.      50.      38.921],24,B0007,77,5814,05814.csv,1.8481398178778288,,,2008-04-20 20:50:00,28
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0007,81,5818,05818.csv,1.849201702126164,,,2008-04-21 02:15:00,29
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0007,85,5822,05822.csv,1.8834677437950846,,,2008-04-22 15:33:00,30
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0007,89,5826,05826.csv,1.8628211117905844,,,2008-04-22 20:26:00,31
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,B0007,93,5830,05830.csv,1.852085039652352,,,2008-04-23 01:18:00,32
discharge,[2008.       4.      23.       6.      18.      19.921],24,B0007,97,5834,05834.csv,1.8469504648208708,,,2008-04-23 06:18:00,33
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,B0007,101,5838,05838.csv,1.836828431169018,,,2008-04-23 11:08:00,34
discharge,[2008.       4.      23.      16.       6.      25.171],24,B0007,105,5842,05842.csv,1.8371619619672275,,,2008-04-23 16:06:00,35
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0007,109,5846,05846.csv,1.8316722583718854,,,2008-04-23 21:02:00,36
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0007,113,5850,05850.csv,1.8211470951317783,,,2008-04-24 01:51:00,37
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0007,117,5854,05854.csv,1.816506091511515,,,2008-04-24 06:50:00,38
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0007,121,5858,05858.csv,1.8113815601504555,,,2008-04-24 11:49:00,39
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0007,125,5862,05862.csv,1.8116056333939583,,,2008-04-24 16:45:00,40
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0007,129,5866,05866.csv,1.8060548955557403,,,2008-04-24 21:38:00,41
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0007,133,5870,05870.csv,1.8132041826994056,,,2008-04-25 12:03:00,42
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0007,135,5872,05872.csv,1.8062641938283535,,,2008-04-25 20:03:00,43
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0007,139,5876,05876.csv,1.7958310249900458,,,2008-04-26 01:04:00,44
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0007,143,5880,05880.csv,1.7858852600390451,,,2008-04-26 05:57:00,45
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0007,147,5884,05884.csv,1.7803268604502753,,,2008-04-26 10:58:00,46
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0007,149,5886,05886.csv,1.8150756899575577,,,2008-04-29 12:15:00,47
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0007,153,5890,05890.csv,1.8157025154845838,,,2008-04-29 17:05:00,48
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0007,157,5894,05894.csv,1.8002432178056673,,,2008-04-29 22:00:00,49
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0007,161,5898,05898.csv,1.7904476205609308,,,2008-04-30 02:43:00,50
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0007,165,5902,05902.csv,1.780343032300132,,,2008-04-30 07:41:00,51
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0007,169,5906,05906.csv,1.775328769596812,,,2008-04-30 12:28:00,52
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0007,173,5910,05910.csv,1.7702629734732853,,,2008-04-30 17:20:00,53
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0007,177,5914,05914.csv,1.760081061854204,,,2008-04-30 22:14:00,54
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0007,181,5918,05918.csv,1.749647593537689,,,2008-05-01 03:15:00,55
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0007,185,5922,05922.csv,1.749650075059311,,,2008-05-01 08:16:00,56
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0007,189,5926,05926.csv,1.745028739214683,,,2008-05-01 13:14:00,57
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0007,193,5930,05930.csv,1.7396457455286727,,,2008-05-01 18:11:00,58
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0007,197,5934,05934.csv,1.7285642277717963,,,2008-05-01 23:10:00,59
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0007,201,5938,05938.csv,1.723900324588418,,,2008-05-02 03:53:00,60
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0007,205,5942,05942.csv,1.7139788776485192,,,2008-05-02 08:44:00,61
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0007,209,5946,05946.csv,1.7139701997004613,,,2008-05-02 13:43:00,62
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0007,213,5950,05950.csv,1.7036521173638766,,,2008-05-02 19:07:00,63
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0007,215,5952,05952.csv,1.7040137474382486,,,2008-05-02 23:24:00,64
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0007,219,5956,05956.csv,1.6935716157343033,,,2008-05-03 04:13:00,65
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0007,223,5960,05960.csv,1.6876577363877656,,,2008-05-03 09:10:00,66
discharge,[2008.       5.       3.      14.       4.      34.187],24,B0007,227,5964,05964.csv,1.6830744356583152,,,2008-05-03 14:04:00,67
discharge,[2008.       5.       3.      18.      58.      13.468],24,B0007,231,5968,05968.csv,1.6779270142025482,,,2008-05-03 18:58:00,68
discharge,[2008.       5.       3.      23.      42.      30.093],24,B0007,235,5972,05972.csv,1.6732060275966172,,,2008-05-03 23:42:00,69
discharge,[2008    5    4    4   41   40],24,B0007,239,5976,05976.csv,1.6674367208253988,,,2008-05-04 04:41:00,70
discharge,[2008.       5.       4.       9.      40.      11.906],24,B0007,243,5980,05980.csv,1.6622662630667526,,,2008-05-04 09:40:00,71
discharge,[2008.       5.       4.      14.      38.      13.359],24,B0007,247,5984,05984.csv,1.6574243065763063,,,2008-05-04 14:38:00,72
discharge,[2008.      5.      4.     19.     37.      7.89],24,B0007,251,5988,05988.csv,1.652538684928734,,,2008-05-04 19:37:00,73
discharge,[2008.       5.       5.       0.      35.      53.968],24,B0007,255,5992,05992.csv,1.6472174627573322,,,2008-05-05 00:35:00,74
discharge,[2008.       5.       5.       5.      28.      13.937],24,B0007,259,5996,05996.csv,1.6364136810898071,,,2008-05-05 05:28:00,75
discharge,[2008.     5.     5.    11.    41.    31.5],24,B0007,263,6000,06000.csv,1.6362554312048496,,,2008-05-05 11:41:00,76
discharge,[2008.       5.       5.      20.      40.       8.562],24,B0007,265,6002,06002.csv,1.641119179218384,,,2008-05-05 20:40:00,77
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,B0007,269,6006,06006.csv,1.6315700789656966,,,2008-05-06 01:38:00,78
discharge,[2008.       5.       6.       6.      37.       6.296],24,B0007,273,6010,06010.csv,1.621213282987236,,,2008-05-06 06:37:00,79
discharge,[2008.       5.       6.      11.      25.      21.031],24,B0007,277,6014,06014.csv,1.6164273214762122,,,2008-05-06 11:25:00,80
discharge,[2008.       5.       6.      16.      23.      36.296],24,B0007,281,6018,06018.csv,1.615823510161921,,,2008-05-06 16:23:00,81
discharge,[2008.       5.       6.      21.      21.      49.265],24,B0007,285,6022,06022.csv,1.61672418029789,,,2008-05-06 21:21:00,82
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,B0007,289,6026,06026.csv,1.6108655863730026,,,2008-05-07 02:17:00,83
discharge,[2008.       5.       7.       7.       4.       2.109],24,B0007,293,6030,06030.csv,1.6006603374309376,,,2008-05-07 07:04:00,84
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,B0007,297,6034,06034.csv,1.5959174487005663,,,2008-05-07 12:01:00,85
discharge,[2008.       5.       7.      16.      59.      29.937],24,B0007,301,6038,06038.csv,1.5962179519462243,,,2008-05-07 16:59:00,86
discharge,[2008.       5.       7.      21.      56.       9.656],24,B0007,305,6042,06042.csv,1.5958065114633972,,,2008-05-07 21:56:00,87
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,B0007,309,6046,06046.csv,1.5906507821480704,,,2008-05-08 02:53:00,88
discharge,[2008    5    9   12   25    7],24,B0007,312,6049,06049.csv,1.6888211161855506,,,2008-05-09 12:25:00,89
discharge,[2008.       5.       9.      20.      28.       9.734],24,B0007,315,6052,06052.csv,1.6259938279733204,,,2008-05-09 20:28:00,90
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,B0007,319,6056,06056.csv,1.6157433862812898,,,2008-05-10 01:21:00,91
discharge,[2008    5   10    6   18   12],24,B0007,323,6060,06060.csv,1.6056626764846538,,,2008-05-10 06:18:00,92
discharge,[2008.       5.      10.      11.      16.       4.843],24,B0007,327,6064,06064.csv,1.5949746921524348,,,2008-05-10 11:16:00,93
discharge,[2008.       5.      10.      16.      11.      56.109],24,B0007,331,6068,06068.csv,1.5904102438871945,,,2008-05-10 16:11:00,94
discharge,[2008.       5.      10.      21.       7.      54.625],24,B0007,335,6072,06072.csv,1.5853517062988178,,,2008-05-10 21:07:00,95
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,B0007,339,6076,06076.csv,1.5799737147242376,,,2008-05-11 02:05:00,96
discharge,[2008.       5.      11.       6.      55.      27.734],24,B0007,343,6080,06080.csv,1.5752185465278068,,,2008-05-11 06:55:00,97
discharge,[2008.       5.      11.      11.      52.      47.187],24,B0007,347,6084,06084.csv,1.569798484648868,,,2008-05-11 11:52:00,98
discharge,[2008.       5.      11.      16.      49.      58.921],24,B0007,351,6088,06088.csv,1.5702565375950357,,,2008-05-11 16:49:00,99
discharge,[2008.       5.      11.      21.      47.      12.843],24,B0007,355,6092,06092.csv,1.565249873909438,,,2008-05-11 21:47:00,100
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,B0007,359,6096,06096.csv,1.559633933561147,,,2008-05-12 02:36:00,101
discharge,[2008.       5.      12.      12.      56.      34.781],24,B0007,363,6100,06100.csv,1.5649820533392105,,,2008-05-12 12:56:00,102
discharge,[2008.       5.      12.      18.      59.      59.453],24,B0007,366,6103,06103.csv,1.57497949984227,,,2008-05-12 18:59:00,103
discharge,[2008.       5.      12.      23.      53.      17.609],24,B0007,370,6107,06107.csv,1.5652811168780458,,,2008-05-12 23:53:00,104
discharge,[2008.       5.      13.       4.      35.      25.359],24,B0007,374,6111,06111.csv,1.559755497470126,,,2008-05-13 04:35:00,105
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0007,378,6115,06115.csv,1.549897685670499,,,2008-05-13 09:24:00,106
discharge,[2008.       5.      13.      14.      20.      24.937],24,B0007,382,6119,06119.csv,1.5438771531345021,,,2008-05-13 14:20:00,107
discharge,[2008.       5.      13.      19.       4.      20.531],24,B0007,386,6123,06123.csv,1.5450187488690073,,,2008-05-13 19:04:00,108
discharge,[2008.       5.      13.      23.      59.      26.015],24,B0007,390,6127,06127.csv,1.5445940154102908,,,2008-05-13 23:59:00,109
discharge,[2008.       5.      14.       4.      55.      57.453],24,B0007,394,6131,06131.csv,1.5343086721758876,,,2008-05-14 04:55:00,110
discharge,[2008.       5.      14.       9.      52.      22.062],24,B0007,398,6135,06135.csv,1.5287603942958483,,,2008-05-14 09:52:00,111
discharge,[2008.       5.      14.      14.      35.      22.515],24,B0007,402,6139,06139.csv,1.5289260249179843,,,2008-05-14 14:35:00,112
discharge,[2008.      5.     14.     19.     31.     39.39],24,B0007,406,6143,06143.csv,1.529091650133123,,,2008-05-14 19:31:00,113
discharge,[2008.       5.      15.       0.      27.      55.625],24,B0007,410,6147,06147.csv,1.5239059324661248,,,2008-05-15 00:27:00,114
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0007,414,6151,06151.csv,1.5186675419100615,,,2008-05-15 05:24:00,115
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0007,418,6155,06155.csv,1.5136482266426952,,,2008-05-15 10:20:00,116
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0007,422,6159,06159.csv,1.5136050185229033,,,2008-05-15 15:10:00,117
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0007,426,6163,06163.csv,1.5139470614867965,,,2008-05-15 19:56:00,118
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0007,430,6167,06167.csv,1.5339599193158786,,,2008-05-16 16:54:00,119
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0007,432,6169,06169.csv,1.5391372798653098,,,2008-05-16 21:37:00,120
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0007,436,6173,06173.csv,1.5236247972838737,,,2008-05-17 02:32:00,121
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0007,440,6177,06177.csv,1.5135813035589147,,,2008-05-17 07:25:00,122
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0007,444,6181,06181.csv,1.5077850749847914,,,2008-05-17 12:21:00,123
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0007,448,6185,06185.csv,1.5031960676037333,,,2008-05-17 17:15:00,124
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0007,452,6189,06189.csv,1.4978220596995881,,,2008-05-17 22:10:00,125
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0007,456,6193,06193.csv,1.492848534633516,,,2008-05-18 03:05:00,126
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0007,460,6197,06197.csv,1.492414389867026,,,2008-05-18 08:00:00,127
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0007,464,6201,06201.csv,1.487482776538081,,,2008-05-18 12:44:00,128
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0007,468,6205,06205.csv,1.482535148640411,,,2008-05-18 17:36:00,129
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0007,472,6209,06209.csv,1.4827874322228984,,,2008-05-18 22:31:00,130
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0007,476,6213,06213.csv,1.476971179775059,,,2008-05-19 03:27:00,131
discharge,[2008.       5.      19.      15.      34.      33.625],24,B0007,480,6217,06217.csv,1.4819015554137276,,,2008-05-19 15:34:00,132
discharge,[2008.       5.      19.      20.      59.      48.437],24,B0007,482,6219,06219.csv,1.4981366198874824,,,2008-05-19 20:59:00,133
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,B0007,484,6221,06221.csv,1.4820775214392872,,,2008-05-20 01:16:00,134
discharge,[2008.       5.      20.       6.      12.       6.265],24,B0007,488,6225,06225.csv,1.4771155312812152,,,2008-05-20 06:12:00,135
discharge,[2008.       5.      20.      11.       7.      23.453],24,B0007,492,6229,06229.csv,1.4720772783056488,,,2008-05-20 11:07:00,136
discharge,[2008.       5.      20.      15.      57.      27.312],24,B0007,496,6233,06233.csv,1.472248013656454,,,2008-05-20 15:57:00,137
discharge,[2008.       5.      20.      20.      50.      39.015],24,B0007,500,6237,06237.csv,1.4670106672274665,,,2008-05-20 20:50:00,138
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,B0007,504,6241,06241.csv,1.4617672495335379,,,2008-05-21 01:39:00,139
discharge,[2008.       5.      21.       6.      24.      27.281],24,B0007,508,6245,06245.csv,1.4566952670489708,,,2008-05-21 06:24:00,140
discharge,[2008.       5.      21.      11.      18.       6.015],24,B0007,512,6249,06249.csv,1.451354972758956,,,2008-05-21 11:18:00,141
discharge,[2008.       5.      21.      16.      10.      21.203],24,B0007,516,6253,06253.csv,1.451615926257375,,,2008-05-21 16:10:00,142
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,B0007,520,6257,06257.csv,1.4468161332173683,,,2008-05-21 21:02:00,143
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,B0007,524,6261,06261.csv,1.4467570607768785,,,2008-05-22 01:42:00,144
discharge,[2008.       5.      22.       6.      32.      40.921],24,B0007,528,6265,06265.csv,1.4413797481446793,,,2008-05-22 06:32:00,145
discharge,[2008.       5.      22.      11.      23.      22.187],24,B0007,532,6269,06269.csv,1.4362456252208178,,,2008-05-22 11:23:00,146
discharge,[2008.      5.     22.     16.     17.     58.89],24,B0007,536,6273,06273.csv,1.4368154153924828,,,2008-05-22 16:17:00,147
discharge,[2008.       5.      22.      20.      59.      50.203],24,B0007,540,6277,06277.csv,1.4362945145860047,,,2008-05-22 20:59:00,148
discharge,[2008.       5.      23.      12.      13.      16.359],24,B0007,544,6281,06281.csv,1.4418575315878015,,,2008-05-23 12:13:00,149
discharge,[2008.       5.      23.      20.      14.      29.875],24,B0007,547,6284,06284.csv,1.4672063484781797,,,2008-05-23 20:14:00,150
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,B0007,551,6288,06288.csv,1.4518640367848885,,,2008-05-24 01:09:00,151
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0007,555,6292,06292.csv,1.4471379752748499,,,2008-05-24 06:00:00,152
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0007,559,6296,06296.csv,1.441790586562399,,,2008-05-24 10:42:00,153
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0007,563,6300,06300.csv,1.431630947911111,,,2008-05-24 15:31:00,154
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0007,567,6304,06304.csv,1.4318084249673686,,,2008-05-24 20:21:00,155
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,B0007,571,6308,06308.csv,1.4262562585106868,,,2008-05-25 01:06:00,156
discharge,[2008.      5.     25.      5.     57.     17.89],24,B0007,575,6312,06312.csv,1.4260877528924913,,,2008-05-25 05:57:00,157
discharge,[2008.       5.      25.      10.      51.      37.015],24,B0007,579,6316,06316.csv,1.4212633510031694,,,2008-05-25 10:51:00,158
discharge,[2008.      5.     25.     15.     37.      8.89],24,B0007,583,6320,06320.csv,1.4163272748795108,,,2008-05-25 15:37:00,159
discharge,[2008.       5.      25.      20.      23.       4.453],24,B0007,587,6324,06324.csv,1.4165781829175994,,,2008-05-25 20:23:00,160
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,B0007,591,6328,06328.csv,1.4108401729425177,,,2008-05-26 01:13:00,161
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,B0007,595,6332,06332.csv,1.4109949628347804,,,2008-05-26 06:01:00,162
discharge,[2008.       5.      26.      10.      44.      38.468],24,B0007,599,6336,06336.csv,1.4061714290398801,,,2008-05-26 10:44:00,163
discharge,[2008.       5.      26.      15.      30.      43.968],24,B0007,603,6340,06340.csv,1.4063358479692922,,,2008-05-26 15:30:00,164
discharge,[2008.       5.      26.      20.      21.       4.921],24,B0007,607,6344,06344.csv,1.4004552399066514,,,2008-05-26 20:21:00,165
discharge,[2008.       5.      27.      15.      52.      41.359],24,B0007,611,6348,06348.csv,1.4217865046055154,,,2008-05-27 15:52:00,166
discharge,[2008.       5.      27.      20.      45.      42.125],24,B0007,613,6350,06350.csv,1.4324552720625434,,,2008-05-27 20:45:00,167
discharge,[2008.       7.       7.      15.      15.      28.875],24,B0018,2,6355,06355.csv,1.8550045207910817,,,2008-07-07 15:15:00,0
discharge,[2008.       7.       7.      21.      53.       6.125],24,B0018,6,6359,06359.csv,1.8431955317089987,,,2008-07-07 21:53:00,1
discharge,[2.008e+03 7.000e+00 8.000e+00 2.000e+00 5.600e+01 8.453e+00],24,B0018,10,6363,06363.csv,1.8396018424355423,,,2008-07-08 02:56:00,2
discharge,[2008.       7.       8.       7.      58.      55.953],24,B0018,14,6367,06367.csv,1.8306736044962053,,,2008-07-08 07:58:00,3
discharge,[2008.       7.       8.      18.      57.      48.968],24,B0018,17,6370,06370.csv,1.8327002069419656,,,2008-07-08 18:57:00,4
discharge,[2008.       7.       8.      22.      57.      17.203],24,B0018,19,6372,06372.csv,1.8285288846046388,,,2008-07-08 22:57:00,5
discharge,[2.0080e+03 7.0000e+00 9.0000e+00 2.0000e+00 5.6000e+01 4.1281e+01],24,B0018,21,6374,06374.csv,1.8212011895697924,,,2008-07-09 02:56:00,6
discharge,[2008.       7.       9.       6.      55.      54.875],24,B0018,23,6376,06376.csv,1.8151700106433282,,,2008-07-09 06:55:00,7
discharge,[2008.       7.       9.      11.      26.      41.906],24,B0018,26,6379,06379.csv,1.8042980520967649,,,2008-07-09 11:26:00,8
discharge,[2008.       7.      10.      16.      34.      39.859],24,B0018,29,6382,06382.csv,1.8231002302844226,,,2008-07-10 16:34:00,9
discharge,[2008.       7.      10.      20.      33.      58.031],24,B0018,31,6384,06384.csv,1.8121253520255494,,,2008-07-10 20:33:00,10
discharge,[2008.       7.      11.       0.      30.      25.484],24,B0018,33,6386,06386.csv,1.8046916382117766,,,2008-07-11 00:30:00,11
discharge,[2008.       7.      11.       4.      28.      49.531],24,B0018,35,6388,06388.csv,1.790844349786295,,,2008-07-11 04:28:00,12
discharge,[2008.       7.      11.       8.      59.       8.656],24,B0018,38,6391,06391.csv,1.783470722841926,,,2008-07-11 08:59:00,13
discharge,[2008.      7.     11.     14.     27.      5.64],24,B0018,41,6394,06394.csv,1.7809386125310702,,,2008-07-11 14:27:00,14
discharge,[2008.       7.      11.      18.      25.      27.593],24,B0018,43,6396,06396.csv,1.771209039672698,,,2008-07-11 18:25:00,15
discharge,[2008.       7.      11.      22.      22.       5.406],24,B0018,45,6398,06398.csv,1.7686303996707076,,,2008-07-11 22:22:00,16
discharge,[2.0080e+03 7.0000e+00 1.2000e+01 2.0000e+00 1.8000e+01 1.1125e+01],24,B0018,47,6400,06400.csv,1.7536304801917124,,,2008-07-12 02:18:00,17
discharge,[2008.       7.      12.       6.      45.      43.859],24,B0018,50,6403,06403.csv,1.7462197416415093,,,2008-07-12 06:45:00,18
discharge,[2008.       7.      12.      11.      15.      36.812],24,B0018,53,6406,06406.csv,1.7376647337053737,,,2008-07-12 11:15:00,19
discharge,[2008.       7.      12.      15.      13.      28.609],24,B0018,55,6408,06408.csv,1.7315166735475835,,,2008-07-12 15:13:00,20
discharge,[2008.       7.      12.      18.      52.      45.109],24,B0018,57,6410,06410.csv,1.7085949894470602,,,2008-07-12 18:52:00,21
discharge,[2008.       7.      12.      22.      50.      29.984],24,B0018,59,6412,06412.csv,1.711469957068211,,,2008-07-12 22:50:00,22
discharge,[2008.       7.      13.       3.      19.       5.703],24,B0018,62,6415,06415.csv,1.7075021373272627,,,2008-07-13 03:19:00,23
discharge,[2008.     7.    14.    13.     8.    20.5],24,B0018,65,6418,06418.csv,1.7492382064360228,,,2008-07-14 13:08:00,24
discharge,[2008.       7.      14.      17.       3.      45.625],24,B0018,67,6420,06420.csv,1.7327697147429955,,,2008-07-14 17:03:00,25
discharge,[2008.       7.      14.      20.      57.      32.609],24,B0018,69,6422,06422.csv,1.7222313328292376,,,2008-07-14 20:57:00,26
discharge,[2008.       7.      15.       0.      49.      58.484],24,B0018,71,6424,06424.csv,1.711846298984729,,,2008-07-15 00:49:00,27
discharge,[2008.      7.     15.      5.     14.     47.25],24,B0018,74,6427,06427.csv,1.699267835126687,,,2008-07-15 05:14:00,28
discharge,[2008.       7.      15.       9.      43.      28.937],24,B0018,77,6430,06430.csv,1.6940366439243106,,,2008-07-15 09:43:00,29
discharge,[2008.      7.     15.     13.     36.     47.89],24,B0018,79,6432,06432.csv,1.6819027078768087,,,2008-07-15 13:36:00,30
discharge,[2008.       7.      15.      17.      29.      47.765],24,B0018,81,6434,06434.csv,1.6769770618433686,,,2008-07-15 17:29:00,31
discharge,[2008.      7.     15.     21.     21.     30.39],24,B0018,83,6436,06436.csv,1.6655229306478936,,,2008-07-15 21:21:00,32
discharge,[2.008e+03 7.000e+00 1.600e+01 1.000e+00 4.500e+01 1.339e+01],24,B0018,86,6439,06439.csv,1.6571924575832084,,,2008-07-16 01:45:00,33
discharge,[2008.      7.     16.      6.     12.     34.39],24,B0018,89,6442,06442.csv,1.6482241555294048,,,2008-07-16 06:12:00,34
discharge,[2008.       7.      16.      10.       5.      40.718],24,B0018,91,6444,06444.csv,1.6387701497987262,,,2008-07-16 10:05:00,35
discharge,[2008.       7.      16.      13.      57.      42.468],24,B0018,93,6446,06446.csv,1.6276486907262062,,,2008-07-16 13:57:00,36
discharge,[2008.       7.      16.      17.      51.      36.078],24,B0018,95,6448,06448.csv,1.62215370227252,,,2008-07-16 17:51:00,37
discharge,[2008.       7.      16.      22.      13.      57.593],24,B0018,98,6451,06451.csv,1.6140066510467586,,,2008-07-16 22:13:00,38
discharge,[2008.       7.      18.      17.      28.      12.125],24,B0018,101,6454,06454.csv,1.6760516154424623,,,2008-07-18 17:28:00,39
discharge,[2008.       7.      18.      21.      19.      44.421],24,B0018,103,6456,06456.csv,1.649300642552199,,,2008-07-18 21:19:00,40
discharge,[2.008e+03 7.000e+00 1.900e+01 1.000e+00 1.000e+01 7.046e+00],24,B0018,105,6458,06458.csv,1.63238299185809,,,2008-07-19 01:10:00,41
discharge,[2.008e+03 7.000e+00 1.900e+01 5.000e+00 1.000e+00 4.953e+00],24,B0018,107,6460,06460.csv,1.6164159719025777,,,2008-07-19 05:01:00,42
discharge,[2008.       7.      19.       9.      25.      29.875],24,B0018,110,6463,06463.csv,1.6109028378249377,,,2008-07-19 09:25:00,43
discharge,[2.008e+03 7.000e+00 1.900e+01 1.300e+01 5.300e+01 7.500e-01],24,B0018,113,6466,06466.csv,1.5954638693695657,,,2008-07-19 13:53:00,44
discharge,[2008.       7.      29.      18.      34.      27.281],24,B0018,116,6469,06469.csv,1.726707440085764,,,2008-07-29 18:34:00,45
discharge,[2008.     7.    29.    22.    21.    53.5],24,B0018,118,6471,06471.csv,1.7165673917429753,,,2008-07-29 22:21:00,46
discharge,[2.0080e+03 7.0000e+00 3.0000e+01 2.0000e+00 9.0000e+00 4.8828e+01],24,B0018,120,6473,06473.csv,1.6958235570934848,,,2008-07-30 02:09:00,47
discharge,[2008.       7.      30.       5.      57.       2.328],24,B0018,122,6475,06475.csv,1.6777783190792557,,,2008-07-30 05:57:00,48
discharge,[2008.       7.      30.       9.      52.      21.281],24,B0018,124,6477,06477.csv,1.6606586897774192,,,2008-07-30 09:52:00,49
